Date,RoomID,Beacon/0/UUID,Beacon/0/major,Beacon/0/minor,Beacon/0/RSSI,Beacon/1/UUID,Beacon/1/major,Beacon/1/minor,Beacon/1/RSSI,Beacon/2/UUID,Beacon/2/major,Beacon/2/minor,Beacon/2/RSSI,Wifi/0/SSID,Wifi/0/BSSID,Wifi/0/RSSI,Wifi/1/SSID,Wifi/1/BSSID,Wifi/1/RSSI,Wifi/2/SSID,Wifi/2/BSSID,Wifi/2/RSSI,Wifi/3/SSID,Wifi/3/BSSID,Wifi/3/RSSI,Wifi/4/SSID,Wifi/4/BSSID,Wifi/4/RSSI,Wifi/5/SSID,Wifi/5/BSSID,Wifi/5/RSSI,Wifi/6/SSID,Wifi/6/BSSID,Wifi/6/RSSI,Wifi/7/SSID,Wifi/7/BSSID,Wifi/7/RSSI,Wifi/8/SSID,Wifi/8/BSSID,Wifi/8/RSSI,Wifi/9/SSID,Wifi/9/BSSID,Wifi/9/RSSI,Wifi/10/SSID,Wifi/10/BSSID,Wifi/10/RSSI,Wifi/11/SSID,Wifi/11/BSSID,Wifi/11/RSSI,Wifi/12/SSID,Wifi/12/BSSID,Wifi/12/RSSI,Wifi/13/SSID,Wifi/13/BSSID,Wifi/13/RSSI,Wifi/14/SSID,Wifi/14/BSSID,Wifi/14/RSSI,Wifi/15/SSID,Wifi/15/BSSID,Wifi/15/RSSI,Wifi/16/SSID,Wifi/16/BSSID,Wifi/16/RSSI,Wifi/17/SSID,Wifi/17/BSSID,Wifi/17/RSSI,Wifi/18/SSID,Wifi/18/BSSID,Wifi/18/RSSI,Wifi/19/SSID,Wifi/19/BSSID,Wifi/19/RSSI,Wifi/20/SSID,Wifi/20/BSSID,Wifi/20/RSSI,Wifi/21/SSID,Wifi/21/BSSID,Wifi/21/RSSI,Wifi/22/SSID,Wifi/22/BSSID,Wifi/22/RSSI,Wifi/23/SSID,Wifi/23/BSSID,Wifi/23/RSSI,Wifi/24/SSID,Wifi/24/BSSID,Wifi/24/RSSI,Wifi/25/SSID,Wifi/25/BSSID,Wifi/25/RSSI,Wifi/26/SSID,Wifi/26/BSSID,Wifi/26/RSSI,Wifi/27/SSID,Wifi/27/BSSID,Wifi/27/RSSI,Wifi/28/SSID,Wifi/28/BSSID,Wifi/28/RSSI,Wifi/29/SSID,Wifi/29/BSSID,Wifi/29/RSSI,Wifi/30/SSID,Wifi/30/BSSID,Wifi/30/RSSI,Wifi/31/SSID,Wifi/31/BSSID,Wifi/31/RSSI,Wifi/32/SSID,Wifi/32/BSSID,Wifi/32/RSSI,Wifi/33/SSID,Wifi/33/BSSID,Wifi/33/RSSI,Wifi/34/SSID,Wifi/34/BSSID,Wifi/34/RSSI
2017/4/27 12:19,RoomD,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-59,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-71,a9d71355-6595-1801-b7ea-001c4d678e7c,32,2,-76,ait-wnet,00:24:a5:7b:b2:80,-69,ait-wnet_A,00:24:a5:7b:aa:30,-78,Buffalo-A-91EE,74:03:bd:8a:91:e7,-63,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-35,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-82,NULL,c0:25:a2:c9:57:2b,-79,kajilab-a,00:3a:9d:f4:94:ab,-62,okamoto room2,74:03:bd:8a:91:e0,-53,kajilab-g,00:3a:9d:f4:94:aa,-59,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-37,4b-302,cc:e1:d5:ea:5f:b8,-53,2450,74:03:bd:cb:0b:18,-68,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-58,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-64,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-58,4-kawabe-office-A,74:03:bd:1a:2c:e5,-74,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-63,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-78,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-63,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-63,4-kawabe-office-G,74:03:bd:1a:2c:e0,-69,everystamp755,ac:3f:a4:65:73:4f,-82,DIRECT-8C78A161,66:eb:8c:78:21:61,-82,3F-Naito-Lab,74:03:bd:7c:01:a0,-67,4-kawabe-lab-204,00:16:01:57:b7:11,-79,5GHz-anac-clab,74:03:bd:2e:cc:33,-84,sawano2-lab,4c:32:75:c6:d3:a4,-79,,,,,,,,,,,,,,,,,,,,,,,,
2017/4/27 12:20,RoomD,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-57,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-70,,,,,ait-wnet,00:24:a5:7b:b2:80,-54,ait-wnet_A,00:24:a5:7b:aa:30,-74,Buffalo-A-91EE,74:03:bd:8a:91:e7,-65,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-32,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-80,NULL,c0:25:a2:c9:57:2b,-78,kajilab-a,00:3a:9d:f4:94:ab,-56,okamoto room2,74:03:bd:8a:91:e0,-53,kajilab-g,00:3a:9d:f4:94:aa,-51,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-30,4b-302,cc:e1:d5:ea:5f:b8,-46,2450,74:03:bd:cb:0b:18,-73,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-56,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-64,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-51,4-kawabe-office-A,74:03:bd:1a:2c:e5,-79,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-67,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-76,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-66,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-63,4-kawabe-office-G,74:03:bd:1a:2c:e0,-66,DIRECT-8C78A161,66:eb:8c:78:21:61,-81,3F-Naito-Lab,74:03:bd:7c:01:a0,-65,5GHz-anac-clab,74:03:bd:2e:cc:33,-87,2450-A,74:03:bd:cb:0b:1c,-87,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-73,NULL2,c0:25:a2:c9:57:2a,-74,n-itolab-ac,80:ea:96:f2:cc:76,-77,sawano-lab,4c:32:75:c6:2b:02,-77,4b-matslabo,00:1d:73:b4:b1:cf,-86,4b-matslabo-1,02:1d:73:b4:b1:cf,-85,everystamp755,ac:3f:a4:65:73:4f,-80,,,,,,,,,
2017/4/27 12:20,RoomD,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-64,a9d71355-6595-1801-b7ea-001c4d678e7c,32,2,-72,,,,,ait-wnet,00:24:a5:7b:b2:80,-58,ait-wnet_A,00:24:a5:7b:aa:30,-79,Buffalo-A-91EE,74:03:bd:8a:91:e7,-62,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-31,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-80,NULL,c0:25:a2:c9:57:2b,-78,kajilab-a,00:3a:9d:f4:94:ab,-52,okamoto room2,74:03:bd:8a:91:e0,-59,kajilab-g,00:3a:9d:f4:94:aa,-58,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-34,4b-302,cc:e1:d5:ea:5f:b8,-49,2450,74:03:bd:cb:0b:18,-71,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-52,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-67,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-59,4-kawabe-office-A,74:03:bd:1a:2c:e5,-77,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-66,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-76,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-65,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-67,4-kawabe-office-G,74:03:bd:1a:2c:e0,-70,DIRECT-8C78A161,66:eb:8c:78:21:61,-78,3F-Naito-Lab,74:03:bd:7c:01:a0,-62,5GHz-anac-clab,74:03:bd:2e:cc:33,-87,2450-A,74:03:bd:cb:0b:1c,-84,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-72,4b-matslabo,00:1d:73:b4:b1:cf,-86,4b-matslabo-1,02:1d:73:b4:b1:cf,-86,everystamp755,ac:3f:a4:65:73:4f,-81,4-kawabe-lab-204,00:16:01:57:b7:11,-83,,,,,,,,,,,,,,,
2017/4/27 12:20,RoomD,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-62,a9d71355-6595-1801-b7ea-001c4d678e7c,32,2,-76,,,,,ait-wnet,00:24:a5:7b:b2:80,-65,ait-wnet_A,00:24:a5:7b:aa:30,-82,Buffalo-A-91EE,74:03:bd:8a:91:e7,-64,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-43,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-82,NULL,c0:25:a2:c9:57:2b,-79,kajilab-a,00:3a:9d:f4:94:ab,-60,okamoto room2,74:03:bd:8a:91:e0,-53,kajilab-g,00:3a:9d:f4:94:aa,-54,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-44,4b-302,cc:e1:d5:ea:5f:b8,-52,2450,74:03:bd:cb:0b:18,-67,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-63,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-65,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-55,4-kawabe-office-A,74:03:bd:1a:2c:e5,-81,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-67,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-83,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-62,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-63,4-kawabe-office-G,74:03:bd:1a:2c:e0,-80,DIRECT-8C78A161,66:eb:8c:78:21:61,-78,3F-Naito-Lab,74:03:bd:7c:01:a0,-62,5GHz-anac-clab,74:03:bd:2e:cc:33,-87,2450-A,74:03:bd:cb:0b:1c,-87,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-74,everystamp755,ac:3f:a4:65:73:4f,-83,4-kawabe-lab-204,00:16:01:57:b7:11,-82,sawano-lab,4c:32:75:c6:2b:02,-77,aterm-6aceb4-g,a6:12:42:d3:14:e2,-83,4-kawabe-lab-205,00:16:01:83:34:49,-85,,,,,,,,,,,,
2017/4/27 12:20,RoomD,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-62,,,,,,,,,ait-wnet,00:24:a5:7b:b2:80,-62,ait-wnet_A,00:24:a5:7b:aa:30,-83,Buffalo-A-91EE,74:03:bd:8a:91:e7,-62,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-43,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-81,NULL,c0:25:a2:c9:57:2b,-82,kajilab-a,00:3a:9d:f4:94:ab,-60,okamoto room2,74:03:bd:8a:91:e0,-59,kajilab-g,00:3a:9d:f4:94:aa,-54,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-38,4b-302,cc:e1:d5:ea:5f:b8,-52,2450,74:03:bd:cb:0b:18,-70,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-59,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-65,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-57,4-kawabe-office-A,74:03:bd:1a:2c:e5,-82,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-65,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-82,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-64,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-65,4-kawabe-office-G,74:03:bd:1a:2c:e0,-80,3F-Naito-Lab,74:03:bd:7c:01:a0,-66,2450-A,74:03:bd:cb:0b:1c,-88,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-74,everystamp755,ac:3f:a4:65:73:4f,-83,4-kawabe-lab-204,00:16:01:57:b7:11,-82,sawano-lab,4c:32:75:c6:2b:02,-77,aterm-6aceb4-g,a6:12:42:d3:14:e2,-83,4-kawabe-lab-205,00:16:01:83:34:49,-85,,,,,,,,,,,,,,,,,,
2017/4/27 12:21,RoomD,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-55,a9d71355-6595-1801-b7ea-001c4d678e7c,32,2,-79,,,,,ait-wnet,00:24:a5:7b:b2:80,-62,ait-wnet_A,00:24:a5:7b:aa:30,-77,Buffalo-A-91EE,74:03:bd:8a:91:e7,-58,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-37,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-80,NULL,c0:25:a2:c9:57:2b,-75,kajilab-a,00:3a:9d:f4:94:ab,-59,okamoto room2,74:03:bd:8a:91:e0,-51,kajilab-g,00:3a:9d:f4:94:aa,-50,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-41,4b-302,cc:e1:d5:ea:5f:b8,-51,2450,74:03:bd:cb:0b:18,-67,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-59,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-64,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-52,4-kawabe-office-A,74:03:bd:1a:2c:e5,-78,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-63,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-80,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-58,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-61,4-kawabe-office-G,74:03:bd:1a:2c:e0,-66,3F-Naito-Lab,74:03:bd:7c:01:a0,-64,2450-A,74:03:bd:cb:0b:1c,-88,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-71,everystamp755,ac:3f:a4:65:73:4f,-83,4-kawabe-lab-204,00:16:01:57:b7:11,-77,4-kawabe-lab-205,00:16:01:83:34:49,-85,5GHz-anac-clab,74:03:bd:2e:cc:33,-85,DIRECT-8C78A161,66:eb:8c:78:21:61,-72,,,,,,,,,,,,,,,,,,
2017/4/27 12:21,RoomD,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-48,,,,,,,,,ait-wnet,00:24:a5:7b:b2:80,-60,ait-wnet_A,00:24:a5:7b:aa:30,-83,Buffalo-A-91EE,74:03:bd:8a:91:e7,-70,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-39,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-80,NULL,c0:25:a2:c9:57:2b,-74,kajilab-a,00:3a:9d:f4:94:ab,-61,okamoto room2,74:03:bd:8a:91:e0,-61,kajilab-g,00:3a:9d:f4:94:aa,-60,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-38,4b-302,cc:e1:d5:ea:5f:b8,-51,2450,74:03:bd:cb:0b:18,-66,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-61,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-64,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-60,4-kawabe-office-A,74:03:bd:1a:2c:e5,-76,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-78,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-63,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-62,4-kawabe-office-G,74:03:bd:1a:2c:e0,-66,3F-Naito-Lab,74:03:bd:7c:01:a0,-64,2450-A,74:03:bd:cb:0b:1c,-87,5GHz-anac-clab,74:03:bd:2e:cc:33,-86,DIRECT-8C78A161,66:eb:8c:78:21:61,-71,4b-matslabo,00:1d:73:b4:b1:cf,-85,4b-matslaboEX,b0:c7:45:c9:0d:d0,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/4/27 12:21,RoomD,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-46,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-67,a9d71355-6595-1801-b7ea-001c4d678e7c,32,2,-74,ait-wnet,00:24:a5:7b:b2:80,-61,ait-wnet_A,00:24:a5:7b:aa:30,-81,Buffalo-A-91EE,74:03:bd:8a:91:e7,-66,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-39,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-82,NULL,c0:25:a2:c9:57:2b,-75,kajilab-a,00:3a:9d:f4:94:ab,-63,okamoto room2,74:03:bd:8a:91:e0,-52,kajilab-g,00:3a:9d:f4:94:aa,-48,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-39,4b-302,cc:e1:d5:ea:5f:b8,-44,2450,74:03:bd:cb:0b:18,-66,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-63,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-61,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-48,4-kawabe-office-A,74:03:bd:1a:2c:e5,-76,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-78,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-62,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-61,4-kawabe-office-G,74:03:bd:1a:2c:e0,-77,3F-Naito-Lab,74:03:bd:7c:01:a0,-67,DIRECT-8C78A161,66:eb:8c:78:21:61,-83,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-64,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-63,4-kawabe-lab-204,00:16:01:57:b7:11,-78,sawano-lab,4c:32:75:c6:2b:02,-80,everystamp755,ac:3f:a4:65:73:4f,-81,onogi-lab_a,74:03:bd:de:c0:50,-83,n-itolab-ac,80:ea:96:f2:cc:76,-78,ait-wnet,4c:e6:76:82:40:b0,-84,,,,,,,,,,,,,,,
2017/4/27 12:21,RoomD,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-68,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-68,,,,,ait-wnet,00:24:a5:7b:b2:80,-58,ait-wnet_A,00:24:a5:7b:aa:30,-80,Buffalo-A-91EE,74:03:bd:8a:91:e7,-66,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-39,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-80,NULL,c0:25:a2:c9:57:2b,-80,kajilab-a,00:3a:9d:f4:94:ab,-63,okamoto room2,74:03:bd:8a:91:e0,-56,kajilab-g,00:3a:9d:f4:94:aa,-51,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-36,4b-302,cc:e1:d5:ea:5f:b8,-44,2450,74:03:bd:cb:0b:18,-68,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-65,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-63,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-51,4-kawabe-office-A,74:03:bd:1a:2c:e5,-76,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-83,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-58,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-57,4-kawabe-office-G,74:03:bd:1a:2c:e0,-72,3F-Naito-Lab,74:03:bd:7c:01:a0,-67,DIRECT-8C78A161,66:eb:8c:78:21:61,-81,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-62,4-kawabe-lab-204,00:16:01:57:b7:11,-79,everystamp755,ac:3f:a4:65:73:4f,-78,n-itolab-ac,80:ea:96:f2:cc:76,-78,5GHz-anac-clab,74:03:bd:2e:cc:33,-86,W03_D065CA3F7C68,00:a0:c6:eb:5c:d8,-74,AndroidAP,02:1a:11:fc:b5:06,-60,,,,,,,,,,,,,,,,,,
2017/4/27 12:22,RoomD,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-61,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-70,a9d71355-6595-1801-b7ea-001c4d678e7c,32,2,-74,ait-wnet,00:24:a5:7b:b2:80,-54,ait-wnet_A,00:24:a5:7b:aa:30,-79,Buffalo-A-91EE,74:03:bd:8a:91:e7,-62,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-39,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-78,NULL,c0:25:a2:c9:57:2b,-72,kajilab-a,00:3a:9d:f4:94:ab,-50,okamoto room2,74:03:bd:8a:91:e0,-56,kajilab-g,00:3a:9d:f4:94:aa,-51,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-32,4b-302,cc:e1:d5:ea:5f:b8,-45,2450,74:03:bd:cb:0b:18,-69,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-51,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-64,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-52,4-kawabe-office-A,74:03:bd:1a:2c:e5,-81,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-72,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-62,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-63,4-kawabe-office-G,74:03:bd:1a:2c:e0,-68,3F-Naito-Lab,74:03:bd:7c:01:a0,-63,DIRECT-8C78A161,66:eb:8c:78:21:61,-72,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-65,everystamp755,ac:3f:a4:65:73:4f,-80,W03_D065CA3F7C68,00:a0:c6:eb:5c:d8,-73,AndroidAP,02:1a:11:fc:b5:06,-81,2450-A,74:03:bd:cb:0b:1c,-85,n-itolab,00:a0:de:e2:6b:70,-88,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-73,ait-wnet,4c:e6:76:82:40:b0,-83,,,,,,,,,,,,,,,
2017/4/27 12:22,RoomD,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-52,,,,,,,,,ait-wnet,00:24:a5:7b:b2:80,-56,ait-wnet_A,00:24:a5:7b:aa:30,-79,Buffalo-A-91EE,74:03:bd:8a:91:e7,-64,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-36,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-78,NULL,c0:25:a2:c9:57:2b,-78,kajilab-a,00:3a:9d:f4:94:ab,-61,okamoto room2,74:03:bd:8a:91:e0,-54,kajilab-g,00:3a:9d:f4:94:aa,-58,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-32,4b-302,cc:e1:d5:ea:5f:b8,-48,2450,74:03:bd:cb:0b:18,-74,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-61,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-68,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-54,4-kawabe-office-A,74:03:bd:1a:2c:e5,-76,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-77,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-62,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-65,4-kawabe-office-G,74:03:bd:1a:2c:e0,-73,3F-Naito-Lab,74:03:bd:7c:01:a0,-67,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-69,everystamp755,ac:3f:a4:65:73:4f,-82,W03_D065CA3F7C68,00:a0:c6:eb:5c:d8,-63,AndroidAP,02:1a:11:fc:b5:06,-64,2450-A,74:03:bd:cb:0b:1c,-86,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-76,5GHz-anac-clab,74:03:bd:2e:cc:33,-84,n-itolab-ac,80:ea:96:f2:cc:76,-75,4-kawabe-lab-204,00:16:01:57:b7:11,-80,aterm-6aceb4-g,a6:12:42:d3:14:e2,-80,4-kawabe-lab-205,00:16:01:83:34:49,-84,DIRECT-8C78A161,66:eb:8c:78:21:61,-77,,,,,,
2017/4/27 12:22,RoomD,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-59,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-69,a9d71355-6595-1801-b7ea-001c4d678e7c,32,2,-66,ait-wnet,00:24:a5:7b:b2:80,-59,ait-wnet_A,00:24:a5:7b:aa:30,-82,Buffalo-A-91EE,74:03:bd:8a:91:e7,-68,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-38,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-82,NULL,c0:25:a2:c9:57:2b,-80,kajilab-a,00:3a:9d:f4:94:ab,-66,okamoto room2,74:03:bd:8a:91:e0,-56,kajilab-g,00:3a:9d:f4:94:aa,-66,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-37,4b-302,cc:e1:d5:ea:5f:b8,-48,2450,74:03:bd:cb:0b:18,-74,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-64,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-67,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-66,4-kawabe-office-A,74:03:bd:1a:2c:e5,-72,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-80,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-59,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-58,4-kawabe-office-G,74:03:bd:1a:2c:e0,-65,3F-Naito-Lab,74:03:bd:7c:01:a0,-70,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-67,W03_D065CA3F7C68,00:a0:c6:eb:5c:d8,-66,AndroidAP,02:1a:11:fc:b5:06,-65,2450-A,74:03:bd:cb:0b:1c,-86,4-kawabe-lab-204,00:16:01:57:b7:11,-80,aterm-6aceb4-g,a6:12:42:d3:14:e2,-80,4-kawabe-lab-205,00:16:01:83:34:49,-84,DIRECT-8C78A161,66:eb:8c:78:21:61,-76,n-itolab,00:a0:de:e2:6b:70,-86,,,,,,,,,,,,,,,
2017/4/27 12:23,RoomD,a9d71355-6595-1801-b7ea-001c4d678e7c,33,3,-60,a9d71355-6595-1801-b7ea-001c4d678e7c,32,1,-69,,,,,ait-wnet,00:24:a5:7b:b2:80,-59,ait-wnet_A,00:24:a5:7b:aa:30,-78,Buffalo-A-91EE,74:03:bd:8a:91:e7,-63,aterm-ee52dc-a,c0:25:a2:a7:2e:1b,-41,elecom5g-CB0DAC,00:90:fe:cb:0d:af,-75,NULL,c0:25:a2:c9:57:2b,-78,kajilab-a,00:3a:9d:f4:94:ab,-54,okamoto room2,74:03:bd:8a:91:e0,-52,kajilab-g,00:3a:9d:f4:94:aa,-56,aterm-ee52dc-g,c0:25:a2:a7:2e:1a,-38,4b-302,cc:e1:d5:ea:5f:b8,-48,2450,74:03:bd:cb:0b:18,-69,aterm-4cd953-aw,02:3a:9d:f4:94:ab,-54,aterm-fe5eb9-gw,1e:b1:7f:0e:f1:04,-59,aterm-4cd953-gw,02:3a:9d:f4:94:aa,-56,4-kawabe-office-A,74:03:bd:1a:2c:e5,-76,3F-Naito-Lab 5GHz,74:03:bd:7c:01:a7,-79,e-timer-CB0DAC,02:90:fe:cb:0d:ae,-63,elecom2g-CB0DAC,00:90:fe:cb:0d:ae,-67,4-kawabe-office-G,74:03:bd:1a:2c:e0,-72,3F-Naito-Lab,74:03:bd:7c:01:a0,-71,aterm-fe5eb9-g,1c:b1:7f:0e:f1:04,-61,W03_D065CA3F7C68,00:a0:c6:eb:5c:d8,-61,AndroidAP,02:1a:11:fc:b5:06,-62,2450-A,74:03:bd:cb:0b:1c,-84,4-kawabe-lab-204,00:16:01:57:b7:11,-80,DIRECT-8C78A161,66:eb:8c:78:21:61,-76,n-itolab,00:a0:de:e2:6b:70,-86,5GHz-anac-clab,74:03:bd:2e:cc:33,-87,2.4GHz-ngb-clab,74:03:bd:2e:cc:32,-73,onogi-lab_a,74:03:bd:de:c0:50,-82,everystamp755,ac:3f:a4:65:73:4f,-83,sawano-lab,4c:32:75:c6:2b:02,-85,,,,,,
